timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 target_current_0 target_current_1 target_current_2 target_current_3 target_current_4 target_current_5 target_moment_0 target_moment_1 target_moment_2 target_moment_3 target_moment_4 target_moment_5 actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 actual_current_0 actual_current_1 actual_current_2 actual_current_3 actual_current_4 actual_current_5 joint_control_output_0 joint_control_output_1 joint_control_output_2 joint_control_output_3 joint_control_output_4 joint_control_output_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5 actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5 actual_TCP_force_0 actual_TCP_force_1 actual_TCP_force_2 actual_TCP_force_3 actual_TCP_force_4 actual_TCP_force_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5 actual_digital_input_bits joint_temperatures_0 joint_temperatures_1 joint_temperatures_2 joint_temperatures_3 joint_temperatures_4 joint_temperatures_5 actual_execution_time robot_mode joint_mode_0 joint_mode_1 joint_mode_2 joint_mode_3 joint_mode_4 joint_mode_5 safety_mode actual_tool_accelerometer_0 actual_tool_accelerometer_1 actual_tool_accelerometer_2 speed_scaling target_speed_fraction actual_momentum actual_main_voltage actual_robot_voltage actual_robot_current actual_joint_voltage_0 actual_joint_voltage_1 actual_joint_voltage_2 actual_joint_voltage_3 actual_joint_voltage_4 actual_joint_voltage_5 actual_digital_output_bits runtime_state payload payload_cog_0 payload_cog_1 payload_cog_2 script_control_line output_bit_registers0_to_31 output_bit_registers32_to_63 output_int_register_0 output_int_register_1 output_int_register_2 output_int_register_3 output_int_register_4 output_int_register_5 output_int_register_6 output_int_register_7 output_int_register_8 output_int_register_9 output_int_register_10 output_int_register_11 output_int_register_12 output_int_register_13 output_int_register_14 output_int_register_15 output_int_register_16 output_int_register_17 output_int_register_18 output_int_register_19 output_int_register_20 output_int_register_21 output_int_register_22 output_int_register_23 output_double_register_0 output_double_register_1 output_double_register_2 output_double_register_3 output_double_register_4 output_double_register_5 output_double_register_6 output_double_register_7 output_double_register_8 output_double_register_9 output_double_register_10 output_double_register_11 output_double_register_12 output_double_register_13 output_double_register_14 output_double_register_15 output_double_register_16 output_double_register_17 output_double_register_18 output_double_register_19 output_double_register_20 output_double_register_21 output_double_register_22 output_double_register_23
1788.086 -0.36767369905580694 -1.1803420347026368 0.9092190901385706 -0.17143900812182622 2.1685032844543457 2.7315335273742676 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.0420032011435853e-16 -3.8259744965778775 -2.1876257637673113 -0.2634973517976373 -0.03506712739242275 0.017617825966819323 -1.0384918525441077e-15 -38.51454355946052 -21.915034115560765 -2.127553777403314 -0.28018222378441915 0.14085173814391544 -0.3676498571978968 -1.1803540748408814 0.9091828505145472 -0.1714509290507813 2.168515205383301 2.7315454483032227 0.0 0.0 -0.0 0.0 0.0 0.0 0.030578965321183205 -3.8538384437561035 -2.162672519683838 -0.26066240668296814 -0.028179090470075607 0.016061652451753616 -1.0420032011435853e-16 -3.8259744965778775 -2.1876257637673113 -0.2634973517976373 -0.03506712739242275 0.017617825966819323 -0.746365930893292 0.32781307561123774 0.7059531261847874 -1.1428055945017175 -0.42035327671146083 0.35658161878988665 0.0 0.0 0.0 0.0 0.0 0.0 27.942805382442312 0.02787934482044463 -2.274587550421809 -0.03389320008456867 -0.277659797716858 0.6726260906907973 -0.7463729316013248 0.327832925798662 0.7059172194448297 -1.1428341782977898 -0.42040084374931547 0.35653156729926017 0.0 0.0 0.0 0.0 0.0 0.0 768 29.75 30.3125 29.875 32.625 33.1875 33.3125 0.83016 7 253 253 253 253 253 253 1 1.3024457693099976 -8.695740699768066 3.1220390796661377 1.0 1.0 0.2578052503272497 47.72270965576172 47.81853485107422 0.6658024191856384 47.68526077270508 47.670928955078125 47.6995964050293 47.61359786987305 47.54193115234375 47.61359786987305 0 2 0.54 -0.023 -0.038 0.067 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1788.0939999999998 -0.36767369905580694 -1.1803540748408814 0.9091947714435022 -0.1714509290507813 2.168539047241211 2.7315454483032227 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.148343980247716e-17 -3.8259110555320532 -2.1876104860130856 -0.26350316634609716 -0.035073268763714534 0.017616442494821475 3.137734671933131e-16 -38.51390492401613 -21.914881067214647 -2.1276007257481657 -0.2802312926187825 0.1408406775036334 -0.367685619984762 -1.1803900760463257 0.9091947714435022 -0.1714509290507813 2.1684794425964355 2.7315573692321777 0.0 0.0 -0.0 0.0 0.0 0.0 0.002994385315105319 -3.8080105781555176 -2.161530017852783 -0.2615625262260437 -0.044200047850608826 0.023107560351490974 3.148343980247716e-17 -3.8259110555320532 -2.1876104860130856 -0.26350316634609716 -0.035073268763714534 0.017616442494821475 -0.7463459355967038 0.32782657999805553 0.7059773204948019 -1.1427830482702388 -0.42033284619364486 0.35659288404113965 0.0 0.0 0.0 0.0 0.0 0.0 27.6945665181862 0.02248101620297227 -2.471704998384145 -0.025355482783798004 -0.2834528938183157 0.6662791294566278 -0.7463540716977928 0.32783615015683953 0.7059436011169006 -1.142828661386721 -0.4203314059458333 0.3565412191012014 0.0 0.0 0.0 0.0 0.0 0.0 768 29.75 30.3125 29.875 32.625 33.1875 33.3125 0.786313 7 253 253 253 253 253 253 1 1.302445650100708 -8.772355079650879 3.179499864578247 1.0 1.0 0.14450497532324968 47.699424743652344 47.796146392822266 0.6904177665710449 47.670928955078125 47.65659713745117 47.670928955078125 47.584930419921875 47.54193115234375 47.599266052246094 0 2 0.54 -0.023 -0.038 0.067 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1788.1019999999999 -0.367685619984762 -1.180378035908081 0.9091828505145472 -0.17146284997973638 2.1685032844543457 2.731509208679199 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1.1230602721306215e-16 -3.8258049687182334 -2.1876003480186954 -0.26351503609528826 -0.035074090081595066 0.01761651968542431 -1.1192757769300818e-15 -38.512836990809674 -21.914779507571033 -2.127696565533864 -0.2802378548520566 0.1408412946303208 -0.3676498571978968 -1.180378035908081 0.9091828505145472 -0.17147477090869145 2.168539047241211 2.7315454483032227 0.0 0.0 -0.0 0.0 0.0 0.0 0.05260381102561951 -3.8263802528381348 -2.192582607269287 -0.25493520498275757 -0.025682177394628525 0.024454178288578987 -1.1230602721306215e-16 -3.8258049687182334 -2.1876003480186954 -0.26351503609528826 -0.035074090081595066 0.01761651968542431 -0.7463470515844677 0.3278126402893408 0.705977446695946 -1.1427913124863072 -0.420299399120804 0.3565878713883165 0.0 0.0 0.0 0.0 0.0 0.0 28.26437562005914 0.2398435458384114 -2.2905921363717177 -0.02475560981118506 -0.2917373582451551 0.6780331907228927 -0.7463452043196624 0.32783213686804946 0.705976664179616 -1.1427769329801223 -0.4203335727716214 0.356541504395911 0.0 0.0 0.0 0.0 0.0 0.0 768 29.75 30.3125 29.875 32.625 33.1875 33.3125 0.78252 7 253 253 253 253 253 253 1 1.2832920551300049 -8.71489429473877 3.141192674636841 1.0 1.0 0.08662033487187473 47.68419647216797 47.77375411987305 0.6702793836593628 47.670928955078125 47.65659713745117 47.670928955078125 47.599266052246094 47.5275993347168 47.584930419921875 0 2 0.54 -0.023 -0.038 0.067 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1788.11 -0.3676498571978968 -1.1804019969752808 0.909159008656637 -0.1714509290507813 2.1684556007385254 2.731569766998291 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -6.92194538310334e-17 -3.825689889945072 -2.1875811751487717 -0.26352382345318814 -0.035073780469751126 0.01761484403149357 -6.898619770283777e-16 -38.51167853917188 -21.914587439025567 -2.1277675172013697 -0.28023538108983553 0.1408278980415977 -0.36766177812685186 -1.1803540748408814 0.9092066923724573 -0.17146284997973638 2.168539047241211 2.7315211296081543 0.0 0.0 -0.0 0.0 0.0 0.0 -0.01881205290555954 -3.8257570266723633 -2.1923954486846924 -0.27304309606552124 -0.038991447538137436 0.019274573773145676 -6.92194538310334e-17 -3.825689889945072 -2.1875811751487717 -0.26352382345318814 -0.035073780469751126 0.01761484403149357 -0.7463596810291765 0.3278274127135125 0.7059390111497946 -1.142820617774741 -0.42035194643114937 0.35653038879403326 0.0 0.0 0.0 0.0 0.0 0.0 28.230330730757693 0.24976326978922003 -2.0186802841144496 -0.03287027957084295 -0.29000530897751425 0.6738343254244986 -0.7463520367234573 0.3277911324734183 0.7060121602297923 -1.1427410564690763 -0.4203272614400781 0.35666999163350077 0.0 0.0 0.0 0.0 0.0 0.0 768 29.75 30.3125 29.875 32.625 33.1875 33.3125 0.799177 7 253 253 253 253 253 253 1 1.359906554222107 -8.695740699768066 3.2369606494903564 1.0 1.0 0.17786159338635202 47.68867492675781 47.79704284667969 0.6837049722671509 47.65659713745117 47.65659713745117 47.670928955078125 47.61359786987305 47.51326370239258 47.61359786987305 0 2 0.54 -0.023 -0.038 0.067 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1788.118 -0.3676260153399866 -1.1803420347026368 0.9091828505145472 -0.17142708719287114 2.1685032844543457 2.7315454483032227 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -4.356173117092601e-17 -3.825958012477563 -2.187609199248983 -0.2635014886480438 -0.035068998767585506 0.017617112404358558 -4.3414936589517833e-16 -38.514377620665016 -21.91486817676525 -2.1275871795291756 -0.28019717585188586 0.14084603332465667 -0.36767369905580694 -1.1803900760463257 0.9091947714435022 -0.17148669183764653 2.168515205383301 2.7315454483032227 0.0 0.0 -0.0 0.0 0.0 0.0 -0.023674815893173218 -3.8005166053771973 -2.1737828254699707 -0.2538369297981262 -0.051406122744083405 0.020532626658678055 -4.356173117092601e-17 -3.825958012477563 -2.187609199248983 -0.2635014886480438 -0.035068998767585506 0.017617112404358558 -0.7463400130135874 0.32782390624422925 0.7059844886606925 -1.1427765559871692 -0.42029330295364714 0.35658669336077625 0.0 0.0 0.0 0.0 0.0 0.0 28.436151131972185 0.406147382655325 -2.3097974348347554 -0.024623863345963927 -0.28794087336436475 0.6816179632342227 -0.7463837218581102 0.32779570261815116 0.705937642518997 -1.1428152127889815 -0.42040336136476936 0.3565941301178115 0.0 0.0 0.0 0.0 0.0 0.0 768 29.75 30.3125 29.875 32.625 33.1875 33.3125 0.80256 7 253 253 253 253 253 253 1 1.302445650100708 -8.810662269592285 3.141192674636841 1.0 1.0 0.15249265633998166 47.744205474853516 47.821224212646484 0.6971306204795837 47.670928955078125 47.68526077270508 47.68526077270508 47.6279296875 47.54193115234375 47.61359786987305 0 2 0.54 -0.023 -0.038 0.067 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1788.126 -0.36766177812685186 -1.1804019969752808 0.9092190901385706 -0.17143900812182622 2.1684556007385254 2.7315573692321777 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.243306192661021e-17 -3.8257125608706306 -2.1876039566748937 -0.26351114708631496 -0.035068378569300604 0.017616471710955057 8.21552785030766e-16 -38.51190675824411 -21.914815658097787 -2.1276651645513684 -0.2801922205405281 0.1408409110820105 -0.36766177812685186 -1.180378035908081 0.9092310110675257 -0.17142708719287114 2.1684913635253906 2.7315211296081543 0.0 0.0 -0.0 0.0 0.0 0.0 0.026961136609315872 -3.815734386444092 -2.194141387939453 -0.26801714301109314 -0.05421634763479233 0.01743805594742298 8.243306192661021e-17 -3.8257125608706306 -2.1876039566748937 -0.26351114708631496 -0.035068378569300604 0.017616471710955057 -0.7463638931081585 0.3278153702863108 0.7059363136127115 -1.1428161972848585 -0.4204139221631785 0.3565436521713167 0.0 0.0 0.0 0.0 0.0 0.0 28.26712499911509 0.229658743634781 -2.1658012407548384 -0.026759491827177496 -0.2865056466129952 0.6769416314477533 -0.7463573411582828 0.3278033408328188 0.7059696227218695 -1.142780142960055 -0.42038256929168244 0.3566176183112497 0.0 0.0 0.0 0.0 0.0 0.0 768 29.75 30.3125 29.875 32.625 33.1875 33.3125 0.792036 7 253 253 253 253 253 253 1 1.2832920551300049 -8.734047889709473 3.1028852462768555 1.0 1.0 0.04113731260598534 47.704795837402344 47.80062484741211 0.7530794739723206 47.68526077270508 47.68526077270508 47.6995964050293 47.64226531982422 47.5562629699707 47.6279296875 0 2 0.54 -0.023 -0.038 0.067 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1788.134 -0.36767369905580694 -1.1803540748408814 0.9091709295855921 -0.17147477090869145 2.1685032844543457 2.731497287750244 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.4030912180313015e-16 -3.825907709264946 -2.1876071234211483 -0.26351523849864417 -0.035074009322848196 0.017616774496650445 1.3983630728797639e-15 -38.51387123849356 -21.914847381692084 -2.1276981997970603 -0.28023720959916676 0.14084333180585923 -0.367685619984762 -1.1804140371135254 0.9092190901385706 -0.1714509290507813 2.168515205383301 2.7315335273742676 0.0 0.0 -0.0 0.0 0.0 0.0 -0.0217070821672678 -3.8318910598754883 -2.2005512714385986 -0.25963008403778076 -0.034808121621608734 0.0077604493126273155 1.4030912180313015e-16 -3.825907709264946 -2.1876071234211483 -0.26351523849864417 -0.035074009322848196 0.017616774496650445 -0.7463291473130417 0.3278298791094245 0.7059782642676652 -1.1427958227934119 -0.4203207656122033 0.3565502862230978 0.0 0.0 0.0 0.0 0.0 0.0 27.646809633777178 0.21257524383687176 -2.26905172584593 -0.02151148158112272 -0.28202483278246776 0.6656536836991171 -0.7463593461564159 0.3278269344820731 0.7059681651550552 -1.1427719645842052 -0.4203472963050613 0.35654143304981806 0.0 0.0 0.0 0.0 0.0 0.0 768 29.75 30.3125 29.875 32.625 33.1875 33.3125 0.791604 7 253 253 253 253 253 253 1 1.2258312702178955 -8.638279914855957 3.2369606494903564 1.0 1.0 0.08300780781102844 47.702110290527344 47.80420684814453 0.6501356363296509 47.68526077270508 47.670928955078125 47.68526077270508 47.61359786987305 47.54193115234375 47.6279296875 0 2 0.54 -0.023 -0.038 0.067 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1788.1419999999998 -0.36767369905580694 -1.1803900760463257 0.9091828505145472 -0.17148669183764653 2.1685032844543457 2.7315335273742676 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.010558959566475e-17 -3.8257549438259355 -2.187598552587177 -0.26352101266935185 -0.035076891773407455 0.017615324196219244 3.997044154074188e-16 -38.51233341037672 -21.91476152143116 -2.1277448221202704 -0.2802602400401437 0.14083173688279946 -0.36766177812685186 -1.1804019969752808 0.9092310110675257 -0.17147477090869145 2.1685032844543457 2.7315573692321777 0.0 0.0 -0.0 0.0 0.0 0.0 -0.018342621624469757 -3.852389335632324 -2.1636061668395996 -0.2652975022792816 -0.03969625011086464 0.0023233075626194477 4.010558959566475e-17 -3.8257549438259355 -2.187598552587177 -0.26352101266935185 -0.035076891773407455 0.017615324196219244 -0.7463460641128794 0.3278126738856194 0.7059681782548183 -1.1427914202036396 -0.42033001352018146 0.35659905573107953 0.0 0.0 0.0 0.0 0.0 0.0 27.833411377404996 0.2621788348306353 -2.5489612295459185 -0.01852587337381599 -0.2765195697647856 0.6678691084144648 -0.7463414596769649 0.32782079692424126 0.7059931017046517 -1.1427608756408987 -0.4202993509081966 0.3565886575132403 0.0 0.0 0.0 0.0 0.0 0.0 768 29.75 30.3125 29.875 32.625 33.1875 33.3125 0.796596 7 253 253 253 253 253 253 1 1.2641384601593018 -8.676587104797363 3.2178070545196533 1.0 1.0 0.15732999241264384 47.7164421081543 47.790771484375 0.6814691424369812 47.670928955078125 47.65659713745117 47.6995964050293 47.61359786987305 47.5275993347168 47.584930419921875 0 2 0.54 -0.023 -0.038 0.067 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1788.1499999999999 -0.36766177812685186 -1.1803420347026368 0.9092066923724573 -0.17146284997973638 2.1684913635253906 2.731509208679199 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.042584065111687e-17 -3.8259740007070855 -2.187625265477404 -0.2635051792264347 -0.03506882983550344 0.017617726061578947 6.022221729304109e-16 -38.514538567729076 -21.915029123829317 -2.1276169783257965 -0.28019582610441746 0.14085093941728577 -0.36766177812685186 -1.1803900760463257 0.9092066923724573 -0.17146284997973638 2.168527126312256 2.7315335273742676 0.0 0.0 -0.0 0.0 0.0 0.0 -0.007397904060781002 -3.8682329654693604 -2.1583285331726074 -0.26503002643585205 -0.0340791791677475 0.026050452142953873 6.042584065111687e-17 -3.8259740007070855 -2.187625265477404 -0.2635051792264347 -0.03506882983550344 0.017617726061578947 -0.7463440102572766 0.3278182145992332 0.7059692456981581 -1.142797551340333 -0.42032587725181847 0.3565640211256244 0.0 0.0 0.0 0.0 0.0 0.0 28.03152736254235 0.026357766829775642 -2.0074233641121335 -0.0345169820289384 -0.2844313167322714 0.6761120699097295 -0.7463774806693316 0.32782035668692855 0.7059326507461392 -1.1427998575037306 -0.4204020741278771 0.35654362302286613 0.0 0.0 0.0 0.0 0.0 0.0 768 29.75 30.3125 29.875 32.625 33.1875 33.3125 0.793621 7 253 253 253 253 253 253 1 1.2258312702178955 -8.829815864562988 3.179499864578247 1.0 1.0 0.01775957182765659 47.71554183959961 47.78718948364258 0.6725152134895325 47.68526077270508 47.65659713745117 47.670928955078125 47.61359786987305 47.5275993347168 47.6279296875 0 2 0.54 -0.023 -0.038 0.067 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
1788.158 -0.36767369905580694 -1.1803540748408814 0.9092190901385706 -0.17142708719287114 2.1685032844543457 2.7315573692321777 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -3.4902906499042166e-17 -3.8259193385733203 -2.1876188094633355 -0.2634969256558651 -0.035067280069414494 0.017617318598096857 -3.478529047663589e-16 -38.51398830605487 -21.91496444925339 -2.1275503366114767 -0.2801834436556276 0.1408476818110527 -0.3676980177508753 -1.1803900760463257 0.9092190901385706 -0.17146284997973638 2.168515205383301 2.7315454483032227 0.0 0.0 -0.0 0.0 0.0 0.0 0.0027297900523990393 -3.8702762126922607 -2.1595687866210938 -0.2727874517440796 -0.03898680955171585 0.02061578258872032 -3.4902906499042166e-17 -3.8259193385733203 -2.1876188094633355 -0.2634969256558651 -0.035067280069414494 0.017617318598096857 -0.7463364658980605 0.3278437653405536 0.7059620647045556 -1.142807588591973 -0.42031612652891204 0.35654464107022626 0.0 0.0 0.0 0.0 0.0 0.0 28.335414267596025 0.38515813959942236 -2.3026480302802272 -0.026750010488706687 -0.2890847051927381 0.6821590682848939 -0.7463668083200827 0.327831056514721 0.7059238320770035 -1.142839964842264 -0.42038743409100804 0.356552445954197 0.0 0.0 0.0 0.0 0.0 0.0 768 29.75 30.3125 29.875 32.625 33.1875 33.3125 0.789744 7 253 253 253 253 253 253 1 1.3215993642807007 -8.829815864562988 3.179499864578247 1.0 1.0 0.12250501891905083 47.671661376953125 47.756744384765625 0.6344689130783081 47.6279296875 47.64226531982422 47.65659713745117 47.570594787597656 47.498931884765625 47.584930419921875 0 2 0.54 -0.023 -0.038 0.067 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
